scenario,temporal_mode,spatial_mode,scale,dod,replica,customers,dynamic_customers,min_reachability_slack,path
RV,realistic_bursty,time_varying,50,0.5,2,50,25,42,data/RV/n50/dod50/replica2.json
RV,realistic_bursty,time_varying,50,0.5,3,50,25,31,data/RV/n50/dod50/replica3.json
RV,realistic_bursty,time_varying,50,0.5,4,50,25,45,data/RV/n50/dod50/replica4.json
RV,realistic_bursty,time_varying,50,0.5,5,50,25,18,data/RV/n50/dod50/replica5.json
RV,realistic_bursty,time_varying,50,0.5,6,50,25,19,data/RV/n50/dod50/replica6.json
RV,realistic_bursty,time_varying,50,0.5,7,50,25,15,data/RV/n50/dod50/replica7.json
RV,realistic_bursty,time_varying,50,0.5,8,50,25,60,data/RV/n50/dod50/replica8.json
RV,realistic_bursty,time_varying,50,0.5,9,50,25,49,data/RV/n50/dod50/replica9.json
RV,realistic_bursty,time_varying,50,0.8,0,50,40,39,data/RV/n50/dod80/replica0.json
RV,realistic_bursty,time_varying,50,0.8,1,50,40,24,data/RV/n50/dod80/replica1.json
RV,realistic_bursty,time_varying,50,0.8,2,50,40,9,data/RV/n50/dod80/replica2.json
RV,realistic_bursty,time_varying,50,0.8,3,50,40,27,data/RV/n50/dod80/replica3.json
RV,realistic_bursty,time_varying,50,0.8,4,50,40,10,data/RV/n50/dod80/replica4.json
RV,realistic_bursty,time_varying,50,0.8,5,50,40,27,data/RV/n50/dod80/replica5.json
RV,realistic_bursty,time_varying,50,0.8,6,50,40,20,data/RV/n50/dod80/replica6.json
RV,realistic_bursty,time_varying,50,0.8,7,50,40,26,data/RV/n50/dod80/replica7.json
RV,realistic_bursty,time_varying,50,0.8,8,50,40,2,data/RV/n50/dod80/replica8.json
RV,realistic_bursty,time_varying,50,0.8,9,50,40,38,data/RV/n50/dod80/replica9.json
RV,realistic_bursty,time_varying,50,0.9,0,50,45,32,data/RV/n50/dod90/replica0.json
RV,realistic_bursty,time_varying,50,0.9,1,50,45,20,data/RV/n50/dod90/replica1.json
RV,realistic_bursty,time_varying,50,0.9,2,50,45,29,data/RV/n50/dod90/replica2.json
RV,realistic_bursty,time_varying,50,0.9,3,50,45,21,data/RV/n50/dod90/replica3.json
RV,realistic_bursty,time_varying,50,0.9,4,50,45,5,data/RV/n50/dod90/replica4.json
RV,realistic_bursty,time_varying,50,0.9,5,50,45,6,data/RV/n50/dod90/replica5.json
RV,realistic_bursty,time_varying,50,0.9,6,50,45,10,data/RV/n50/dod90/replica6.json
RV,realistic_bursty,time_varying,50,0.9,7,50,45,28,data/RV/n50/dod90/replica7.json
RV,realistic_bursty,time_varying,50,0.9,8,50,45,18,data/RV/n50/dod90/replica8.json
RV,realistic_bursty,time_varying,50,0.9,9,50,45,35,data/RV/n50/dod90/replica9.json
RV,realistic_bursty,time_varying,50,0.95,0,50,47,36,data/RV/n50/dod95/replica0.json
RV,realistic_bursty,time_varying,50,0.95,1,50,47,7,data/RV/n50/dod95/replica1.json
RV,realistic_bursty,time_varying,50,0.95,2,50,47,14,data/RV/n50/dod95/replica2.json
RV,realistic_bursty,time_varying,50,0.95,3,50,47,24,data/RV/n50/dod95/replica3.json
RV,realistic_bursty,time_varying,50,0.95,4,50,47,39,data/RV/n50/dod95/replica4.json
RV,realistic_bursty,time_varying,50,0.95,5,50,47,22,data/RV/n50/dod95/replica5.json
RV,realistic_bursty,time_varying,50,0.95,6,50,47,27,data/RV/n50/dod95/replica6.json
RV,realistic_bursty,time_varying,50,0.95,7,50,47,10,data/RV/n50/dod95/replica7.json
RV,realistic_bursty,time_varying,50,0.95,8,50,47,8,data/RV/n50/dod95/replica8.json
RV,realistic_bursty,time_varying,50,0.95,9,50,47,17,data/RV/n50/dod95/replica9.json
RV,realistic_bursty,time_varying,100,0.0,0,100,0,78,data/RV/n100/dod0/replica0.json
RV,realistic_bursty,time_varying,100,0.0,1,100,0,84,data/RV/n100/dod0/replica1.json
RV,realistic_bursty,time_varying,100,0.0,2,100,0,100,data/RV/n100/dod0/replica2.json
RV,realistic_bursty,time_varying,100,0.0,3,100,0,60,data/RV/n100/dod0/replica3.json
RV,realistic_bursty,time_varying,100,0.0,4,100,0,247,data/RV/n100/dod0/replica4.json
RV,realistic_bursty,time_varying,100,0.0,5,100,0,115,data/RV/n100/dod0/replica5.json
RV,realistic_bursty,time_varying,100,0.0,6,100,0,137,data/RV/n100/dod0/replica6.json
RV,realistic_bursty,time_varying,100,0.0,7,100,0,41,data/RV/n100/dod0/replica7.json
RV,realistic_bursty,time_varying,100,0.0,8,100,0,114,data/RV/n100/dod0/replica8.json
RV,realistic_bursty,time_varying,100,0.0,9,100,0,95,data/RV/n100/dod0/replica9.json
RV,realistic_bursty,time_varying,100,0.2,0,100,20,38,data/RV/n100/dod20/replica0.json
RV,realistic_bursty,time_varying,100,0.2,1,100,20,30,data/RV/n100/dod20/replica1.json
RV,realistic_bursty,time_varying,100,0.2,2,100,20,17,data/RV/n100/dod20/replica2.json
RV,realistic_bursty,time_varying,100,0.2,3,100,20,30,data/RV/n100/dod20/replica3.json
RV,realistic_bursty,time_varying,100,0.2,4,100,20,53,data/RV/n100/dod20/replica4.json
RV,realistic_bursty,time_varying,100,0.2,5,100,20,40,data/RV/n100/dod20/replica5.json
RV,realistic_bursty,time_varying,100,0.2,6,100,20,44,data/RV/n100/dod20/replica6.json
RV,realistic_bursty,time_varying,100,0.2,7,100,20,44,data/RV/n100/dod20/replica7.json
RV,realistic_bursty,time_varying,100,0.2,8,100,20,58,data/RV/n100/dod20/replica8.json
RV,realistic_bursty,time_varying,100,0.2,9,100,20,29,data/RV/n100/dod20/replica9.json
RV,realistic_bursty,time_varying,100,0.5,0,100,50,23,data/RV/n100/dod50/replica0.json
RV,realistic_bursty,time_varying,100,0.5,1,100,50,24,data/RV/n100/dod50/replica1.json
RV,realistic_bursty,time_varying,100,0.5,2,100,50,6,data/RV/n100/dod50/replica2.json
RV,realistic_bursty,time_varying,100,0.5,3,100,50,17,data/RV/n100/dod50/replica3.json
RV,realistic_bursty,time_varying,100,0.5,4,100,50,26,data/RV/n100/dod50/replica4.json
RV,realistic_bursty,time_varying,100,0.5,5,100,50,30,data/RV/n100/dod50/replica5.json
RV,realistic_bursty,time_varying,100,0.5,6,100,50,16,data/RV/n100/dod50/replica6.json
RV,realistic_bursty,time_varying,100,0.5,7,100,50,28,data/RV/n100/dod50/replica7.json
RV,realistic_bursty,time_varying,100,0.5,8,100,50,20,data/RV/n100/dod50/replica8.json
RV,realistic_bursty,time_varying,100,0.5,9,100,50,43,data/RV/n100/dod50/replica9.json
RV,realistic_bursty,time_varying,100,0.8,0,100,80,5,data/RV/n100/dod80/replica0.json
RV,realistic_bursty,time_varying,100,0.8,1,100,80,30,data/RV/n100/dod80/replica1.json
RV,realistic_bursty,time_varying,100,0.8,2,100,80,27,data/RV/n100/dod80/replica2.json
RV,realistic_bursty,time_varying,100,0.8,3,100,80,11,data/RV/n100/dod80/replica3.json
RV,realistic_bursty,time_varying,100,0.8,4,100,80,16,data/RV/n100/dod80/replica4.json
RV,realistic_bursty,time_varying,100,0.8,5,100,80,44,data/RV/n100/dod80/replica5.json
RV,realistic_bursty,time_varying,100,0.8,6,100,80,16,data/RV/n100/dod80/replica6.json
RV,realistic_bursty,time_varying,100,0.8,7,100,80,8,data/RV/n100/dod80/replica7.json
RV,realistic_bursty,time_varying,100,0.8,8,100,80,6,data/RV/n100/dod80/replica8.json
RV,realistic_bursty,time_varying,100,0.8,9,100,80,26,data/RV/n100/dod80/replica9.json
RV,realistic_bursty,time_varying,100,0.9,0,100,90,17,data/RV/n100/dod90/replica0.json
RV,realistic_bursty,time_varying,100,0.9,1,100,90,9,data/RV/n100/dod90/replica1.json
RV,realistic_bursty,time_varying,100,0.9,2,100,90,21,data/RV/n100/dod90/replica2.json
RV,realistic_bursty,time_varying,100,0.9,3,100,90,15,data/RV/n100/dod90/replica3.json
RV,realistic_bursty,time_varying,100,0.9,4,100,90,11,data/RV/n100/dod90/replica4.json
RV,realistic_bursty,time_varying,100,0.9,5,100,90,21,data/RV/n100/dod90/replica5.json
RV,realistic_bursty,time_varying,100,0.9,6,100,90,17,data/RV/n100/dod90/replica6.json
RV,realistic_bursty,time_varying,100,0.9,7,100,90,27,data/RV/n100/dod90/replica7.json
RV,realistic_bursty,time_varying,100,0.9,8,100,90,10,data/RV/n100/dod90/replica8.json
RV,realistic_bursty,time_varying,100,0.9,9,100,90,10,data/RV/n100/dod90/replica9.json
RV,realistic_bursty,time_varying,100,0.95,0,100,95,39,data/RV/n100/dod95/replica0.json
RV,realistic_bursty,time_varying,100,0.95,1,100,95,13,data/RV/n100/dod95/replica1.json
RV,realistic_bursty,time_varying,100,0.95,2,100,95,28,data/RV/n100/dod95/replica2.json
RV,realistic_bursty,time_varying,100,0.95,3,100,95,18,data/RV/n100/dod95/replica3.json
RV,realistic_bursty,time_varying,100,0.95,4,100,95,19,data/RV/n100/dod95/replica4.json
RV,realistic_bursty,time_varying,100,0.95,5,100,95,26,data/RV/n100/dod95/replica5.json
RV,realistic_bursty,time_varying,100,0.95,6,100,95,28,data/RV/n100/dod95/replica6.json
RV,realistic_bursty,time_varying,100,0.95,7,100,95,17,data/RV/n100/dod95/replica7.json
RV,realistic_bursty,time_varying,100,0.95,8,100,95,41,data/RV/n100/dod95/replica8.json
RV,realistic_bursty,time_varying,100,0.95,9,100,95,28,data/RV/n100/dod95/replica9.json
RV,realistic_bursty,time_varying,200,0.0,0,200,0,101,data/RV/n200/dod0/replica0.json
RV,realistic_bursty,time_varying,200,0.0,1,200,0,31,data/RV/n200/dod0/replica1.json
RV,realistic_bursty,time_varying,200,0.0,2,200,0,63,data/RV/n200/dod0/replica2.json
RV,realistic_bursty,time_varying,200,0.0,3,200,0,54,data/RV/n200/dod0/replica3.json
RV,realistic_bursty,time_varying,200,0.0,4,200,0,85,data/RV/n200/dod0/replica4.json
RV,realistic_bursty,time_varying,200,0.0,5,200,0,41,data/RV/n200/dod0/replica5.json
RV,realistic_bursty,time_varying,200,0.0,6,200,0,60,data/RV/n200/dod0/replica6.json
RV,realistic_bursty,time_varying,200,0.0,7,200,0,107,data/RV/n200/dod0/replica7.json
RV,realistic_bursty,time_varying,200,0.0,8,200,0,79,data/RV/n200/dod0/replica8.json
RV,realistic_bursty,time_varying,200,0.0,9,200,0,46,data/RV/n200/dod0/replica9.json
RV,realistic_bursty,time_varying,200,0.2,0,200,40,16,data/RV/n200/dod20/replica0.json
RV,realistic_bursty,time_varying,200,0.2,1,200,40,33,data/RV/n200/dod20/replica1.json
RV,realistic_bursty,time_varying,200,0.2,2,200,40,12,data/RV/n200/dod20/replica2.json
RV,realistic_bursty,time_varying,200,0.2,3,200,40,28,data/RV/n200/dod20/replica3.json
RV,realistic_bursty,time_varying,200,0.2,4,200,40,17,data/RV/n200/dod20/replica4.json
RV,realistic_bursty,time_varying,200,0.2,5,200,40,7,data/RV/n200/dod20/replica5.json
RV,realistic_bursty,time_varying,200,0.2,6,200,40,24,data/RV/n200/dod20/replica6.json
RV,realistic_bursty,time_varying,200,0.2,7,200,40,16,data/RV/n200/dod20/replica7.json
RV,realistic_bursty,time_varying,200,0.2,8,200,40,18,data/RV/n200/dod20/replica8.json
RV,realistic_bursty,time_varying,200,0.2,9,200,40,5,data/RV/n200/dod20/replica9.json
RV,realistic_bursty,time_varying,200,0.5,0,200,100,14,data/RV/n200/dod50/replica0.json
RV,realistic_bursty,time_varying,200,0.5,1,200,100,6,data/RV/n200/dod50/replica1.json
RV,realistic_bursty,time_varying,200,0.5,2,200,100,8,data/RV/n200/dod50/replica2.json
RV,realistic_bursty,time_varying,200,0.5,3,200,100,3,data/RV/n200/dod50/replica3.json
RV,realistic_bursty,time_varying,200,0.5,4,200,100,13,data/RV/n200/dod50/replica4.json
RV,realistic_bursty,time_varying,200,0.5,5,200,100,25,data/RV/n200/dod50/replica5.json
RV,realistic_bursty,time_varying,200,0.5,6,200,100,16,data/RV/n200/dod50/replica6.json
RV,realistic_bursty,time_varying,200,0.5,7,200,100,5,data/RV/n200/dod50/replica7.json
RV,realistic_bursty,time_varying,200,0.5,8,200,100,4,data/RV/n200/dod50/replica8.json
RV,realistic_bursty,time_varying,200,0.5,9,200,100,2,data/RV/n200/dod50/replica9.json
RV,realistic_bursty,time_varying,200,0.8,0,200,160,11,data/RV/n200/dod80/replica0.json
RV,realistic_bursty,time_varying,200,0.8,1,200,160,7,data/RV/n200/dod80/replica1.json
RV,realistic_bursty,time_varying,200,0.8,2,200,160,7,data/RV/n200/dod80/replica2.json
RV,realistic_bursty,time_varying,200,0.8,3,200,160,18,data/RV/n200/dod80/replica3.json
RV,realistic_bursty,time_varying,200,0.8,4,200,160,13,data/RV/n200/dod80/replica4.json
RV,realistic_bursty,time_varying,200,0.8,5,200,160,1,data/RV/n200/dod80/replica5.json
RV,realistic_bursty,time_varying,200,0.8,6,200,160,2,data/RV/n200/dod80/replica6.json
RV,realistic_bursty,time_varying,200,0.8,7,200,160,9,data/RV/n200/dod80/replica7.json
RV,realistic_bursty,time_varying,200,0.8,8,200,160,0,data/RV/n200/dod80/replica8.json
RV,realistic_bursty,time_varying,200,0.8,9,200,160,18,data/RV/n200/dod80/replica9.json
RV,realistic_bursty,time_varying,200,0.9,0,200,180,1,data/RV/n200/dod90/replica0.json
RV,realistic_bursty,time_varying,200,0.9,1,200,180,17,data/RV/n200/dod90/replica1.json
RV,realistic_bursty,time_varying,200,0.9,2,200,180,9,data/RV/n200/dod90/replica2.json
RV,realistic_bursty,time_varying,200,0.9,3,200,180,0,data/RV/n200/dod90/replica3.json
RV,realistic_bursty,time_varying,200,0.9,4,200,180,10,data/RV/n200/dod90/replica4.json
RV,realistic_bursty,time_varying,200,0.9,5,200,180,1,data/RV/n200/dod90/replica5.json
RV,realistic_bursty,time_varying,200,0.9,6,200,180,2,data/RV/n200/dod90/replica6.json
RV,realistic_bursty,time_varying,200,0.9,7,200,180,11,data/RV/n200/dod90/replica7.json
RV,realistic_bursty,time_varying,200,0.9,8,200,180,11,data/RV/n200/dod90/replica8.json
RV,realistic_bursty,time_varying,200,0.9,9,200,180,6,data/RV/n200/dod90/replica9.json
RV,realistic_bursty,time_varying,200,0.95,0,200,190,2,data/RV/n200/dod95/replica0.json
RV,realistic_bursty,time_varying,200,0.95,1,200,190,0,data/RV/n200/dod95/replica1.json
RV,realistic_bursty,time_varying,200,0.95,2,200,190,5,data/RV/n200/dod95/replica2.json
RV,realistic_bursty,time_varying,200,0.95,3,200,190,6,data/RV/n200/dod95/replica3.json
RV,realistic_bursty,time_varying,200,0.95,4,200,190,1,data/RV/n200/dod95/replica4.json
RV,realistic_bursty,time_varying,200,0.95,5,200,190,5,data/RV/n200/dod95/replica5.json
RV,realistic_bursty,time_varying,200,0.95,6,200,190,2,data/RV/n200/dod95/replica6.json
RV,realistic_bursty,time_varying,200,0.95,7,200,190,5,data/RV/n200/dod95/replica7.json
RV,realistic_bursty,time_varying,200,0.95,8,200,190,2,data/RV/n200/dod95/replica8.json
RV,realistic_bursty,time_varying,200,0.95,9,200,190,6,data/RV/n200/dod95/replica9.json
RV,realistic_bursty,time_varying,500,0.0,0,500,0,27,data/RV/n500/dod0/replica0.json
RV,realistic_bursty,time_varying,500,0.0,1,500,0,55,data/RV/n500/dod0/replica1.json
RV,realistic_bursty,time_varying,500,0.0,2,500,0,46,data/RV/n500/dod0/replica2.json
RV,realistic_bursty,time_varying,500,0.0,3,500,0,53,data/RV/n500/dod0/replica3.json
RV,realistic_bursty,time_varying,500,0.0,4,500,0,27,data/RV/n500/dod0/replica4.json
RV,realistic_bursty,time_varying,500,0.0,5,500,0,64,data/RV/n500/dod0/replica5.json
RV,realistic_bursty,time_varying,500,0.0,6,500,0,32,data/RV/n500/dod0/replica6.json
RV,realistic_bursty,time_varying,500,0.0,7,500,0,68,data/RV/n500/dod0/replica7.json
RV,realistic_bursty,time_varying,500,0.0,8,500,0,60,data/RV/n500/dod0/replica8.json
RV,realistic_bursty,time_varying,500,0.0,9,500,0,46,data/RV/n500/dod0/replica9.json
RV,realistic_bursty,time_varying,500,0.2,0,500,100,2,data/RV/n500/dod20/replica0.json
RV,realistic_bursty,time_varying,500,0.2,1,500,100,1,data/RV/n500/dod20/replica1.json
RV,realistic_bursty,time_varying,500,0.2,2,500,100,21,data/RV/n500/dod20/replica2.json
RV,realistic_bursty,time_varying,500,0.2,3,500,100,6,data/RV/n500/dod20/replica3.json
RV,realistic_bursty,time_varying,500,0.2,4,500,100,0,data/RV/n500/dod20/replica4.json
RV,realistic_bursty,time_varying,500,0.2,5,500,100,2,data/RV/n500/dod20/replica5.json
RV,realistic_bursty,time_varying,500,0.2,6,500,100,15,data/RV/n500/dod20/replica6.json
RV,realistic_bursty,time_varying,500,0.2,7,500,100,20,data/RV/n500/dod20/replica7.json
RV,realistic_bursty,time_varying,500,0.2,8,500,100,3,data/RV/n500/dod20/replica8.json
RV,realistic_bursty,time_varying,500,0.2,9,500,100,3,data/RV/n500/dod20/replica9.json
RV,realistic_bursty,time_varying,500,0.5,0,500,250,3,data/RV/n500/dod50/replica0.json
RV,realistic_bursty,time_varying,500,0.5,1,500,250,2,data/RV/n500/dod50/replica1.json
RV,realistic_bursty,time_varying,500,0.5,2,500,250,3,data/RV/n500/dod50/replica2.json
RV,realistic_bursty,time_varying,500,0.5,3,500,250,1,data/RV/n500/dod50/replica3.json
RV,realistic_bursty,time_varying,500,0.5,4,500,250,1,data/RV/n500/dod50/replica4.json
RV,realistic_bursty,time_varying,500,0.5,5,500,250,5,data/RV/n500/dod50/replica5.json
RV,realistic_bursty,time_varying,500,0.5,6,500,250,5,data/RV/n500/dod50/replica6.json
RV,realistic_bursty,time_varying,500,0.5,7,500,250,0,data/RV/n500/dod50/replica7.json
RV,realistic_bursty,time_varying,500,0.5,8,500,250,0,data/RV/n500/dod50/replica8.json
RV,realistic_bursty,time_varying,500,0.5,9,500,250,4,data/RV/n500/dod50/replica9.json
RV,realistic_bursty,time_varying,500,0.8,0,500,400,0,data/RV/n500/dod80/replica0.json
RV,realistic_bursty,time_varying,500,0.8,1,500,400,0,data/RV/n500/dod80/replica1.json
RV,realistic_bursty,time_varying,500,0.8,2,500,400,1,data/RV/n500/dod80/replica2.json
RV,realistic_bursty,time_varying,500,0.8,3,500,400,0,data/RV/n500/dod80/replica3.json
RV,realistic_bursty,time_varying,500,0.8,4,500,400,0,data/RV/n500/dod80/replica4.json
RV,realistic_bursty,time_varying,500,0.8,5,500,400,1,data/RV/n500/dod80/replica5.json
RV,realistic_bursty,time_varying,500,0.8,6,500,400,0,data/RV/n500/dod80/replica6.json
RV,realistic_bursty,time_varying,500,0.8,7,500,400,0,data/RV/n500/dod80/replica7.json
RV,realistic_bursty,time_varying,500,0.8,8,500,400,2,data/RV/n500/dod80/replica8.json
RV,realistic_bursty,time_varying,500,0.8,9,500,400,7,data/RV/n500/dod80/replica9.json
RV,realistic_bursty,time_varying,500,0.9,0,500,450,0,data/RV/n500/dod90/replica0.json
RV,realistic_bursty,time_varying,500,0.9,1,500,450,2,data/RV/n500/dod90/replica1.json
RV,realistic_bursty,time_varying,500,0.9,2,500,450,1,data/RV/n500/dod90/replica2.json
RV,realistic_bursty,time_varying,500,0.9,3,500,450,0,data/RV/n500/dod90/replica3.json
RV,realistic_bursty,time_varying,500,0.9,4,500,450,0,data/RV/n500/dod90/replica4.json
RV,realistic_bursty,time_varying,500,0.9,5,500,450,0,data/RV/n500/dod90/replica5.json
RV,realistic_bursty,time_varying,500,0.9,6,500,450,0,data/RV/n500/dod90/replica6.json
RV,realistic_bursty,time_varying,500,0.9,7,500,450,0,data/RV/n500/dod90/replica7.json
RV,realistic_bursty,time_varying,500,0.9,8,500,450,3,data/RV/n500/dod90/replica8.json
RV,realistic_bursty,time_varying,500,0.9,9,500,450,3,data/RV/n500/dod90/replica9.json
RV,realistic_bursty,time_varying,500,0.95,0,500,475,0,data/RV/n500/dod95/replica0.json
RV,realistic_bursty,time_varying,500,0.95,1,500,475,3,data/RV/n500/dod95/replica1.json
RV,realistic_bursty,time_varying,500,0.95,2,500,475,1,data/RV/n500/dod95/replica2.json
RV,realistic_bursty,time_varying,500,0.95,3,500,475,4,data/RV/n500/dod95/replica3.json
RV,realistic_bursty,time_varying,500,0.95,4,500,475,0,data/RV/n500/dod95/replica4.json
RV,realistic_bursty,time_varying,500,0.95,5,500,475,3,data/RV/n500/dod95/replica5.json
RV,realistic_bursty,time_varying,500,0.95,6,500,475,1,data/RV/n500/dod95/replica6.json
RV,realistic_bursty,time_varying,500,0.95,7,500,475,0,data/RV/n500/dod95/replica7.json
RV,realistic_bursty,time_varying,500,0.95,8,500,475,3,data/RV/n500/dod95/replica8.json
RV,realistic_bursty,time_varying,500,0.95,9,500,475,1,data/RV/n500/dod95/replica9.json
